gene,PT_seg01,PT_seg02,PT_seg03,PT_seg04,PT_seg05,PT_seg06,PT_seg07,PT_seg08,PT_seg09,PT_seg10,PT_seg11,PT_seg12,PT_seg13,PT_seg14,PT_seg15,PT_seg16
TMEM79,0.02802450677506127,0.03452527873066559,0.029427822896484972,0.030957703130998868,0.025296827937059025,0.029201863730393157,0.031152356806493735,0.035210683936345924,0.03588746186893604,0.04714172148467714,0.03781164330723402,0.03176592266593786,0.03108302784669813,0.0318087701530151,0.03469945265642895,0.03159193063483519
GLMP,0.07952851541979697,0.0775088892134506,0.07288960422699559,0.06853475526871532,0.06858591565326908,0.06433502780424194,0.07259880827846919,0.07942602008343036,0.09639388031294377,0.09823366164091649,0.091790416688248,0.08541894086019663,0.07992826812905432,0.08985758870328592,0.09804587681855499,0.10453231048350241
CCT3,0.580334907369565,0.6183180763424481,0.6370954687684831,0.5760574730117576,0.5287736062608683,0.5214379832975548,0.5556647557606312,0.5935972823291449,0.6689378333563065,0.7543205152104887,0.6319604359983981,0.5232157798293964,0.5447780691536005,0.5931751074384497,0.5893799010691496,0.6155082217423744
TSACC,0.013808528303740832,0.012610278453358145,0.012591798569176022,0.011471756138177667,0.011919869020967526,0.01073662031292521,0.010669669980418517,0.014638311906357667,0.015091017827305568,0.018839339708067292,0.013573530879054036,0.012240224200064704,0.014529809302241382,0.015457364323482907,0.013988936793926345,0.0193668242081318
RHBG,0.006762883437659065,0.0059649706527445685,0.00566795693521966,0.006896211571882017,0.007207710759309574,0.008643965272850114,0.010686338986695472,0.011938483246499655,0.016777222744892142,0.018101729135106902,0.019399551870105985,0.013466112440797649,0.00837855228257455,0.008274568078583384,0.013293897276566982,0.011417920663465862
MIR9-1HG,0.049766571153495566,0.04466007249431763,0.05127871602025216,0.05020462538284418,0.05515311683026504,0.04634563688742735,0.051980542669697795,0.06058110361203286,0.06351460641302145,0.06890046756949726,0.047862631236235575,0.027427863434952137,0.02610079361044842,0.03134273663504173,0.025484520144553345,0.040034843299513546
MEF2D,0.2138995790050521,0.21356109998187056,0.19236093530624795,0.20951650460634977,0.2402993443007341,0.22457965192587792,0.2390214772770698,0.2869795010748566,0.30427801890777834,0.34984978343079925,0.29623349039600444,0.23352137023628075,0.26455007977917416,0.27942201636680475,0.28964549240221216,0.3142023974092178
IQGAP3,0.6939516723757254,0.6817547124797624,0.4648741949686116,0.18415694202991878,0.08296315598286162,0.28964977368410477,0.3333721534657902,0.3234515219175823,0.4471560958172151,0.46750619065032023,0.3467944032948959,0.3255514424631509,0.37013668525632654,0.354611975206936,0.3491967889348026,0.24007707000557893
TTC24,0.0029535049553797064,0.0010360504056298014,0.0011367051480432354,0.0034711626117397572,0.003519618322802385,0.003397977615204142,0.0072952743084518405,0.01008692208285997,0.010334513275848924,0.005710596612003208,0.006260713471190913,0.002502743336373985,0.0011683518210396998,0.0009359943784892695,0.003822866976697483,0.004373853892282723
NAXE,0.16289828475049825,0.1669409620085421,0.17184720741838483,0.18452297828447245,0.19057725441025217,0.17722277776482917,0.1823370091305494,0.20827798559739683,0.21721269647474556,0.2013276801663918,0.20719650598776923,0.1573885082710185,0.16206027154291014,0.19324966930961174,0.19712093878281065,0.21700128239938637
GPATCH4,0.14026348380481496,0.14589568152932775,0.17759688994943668,0.19759298004316697,0.18591935286539615,0.12412580847381778,0.12580477462263104,0.13407781461612095,0.15655485779007294,0.16948677763194847,0.1606139390358141,0.1228856381848424,0.12448577059185452,0.12486162746764157,0.14479101322056784,0.14161792998415193
HAPLN2,0.007232011871632751,0.005447906727214323,0.005117530962552141,0.006686442979286297,0.00891328452347678,0.006213010902134126,0.008019287667252463,0.010052182631179022,0.01008253910974734,0.004601491563253699,0.005107995969328013,0.007053305310628689,0.005789819446559156,0.004012887534478709,0.00662884289837861,0.007293150647013795
BCAN-AS1,0.0036944706990024484,0.00336856269613545,0.0030127288920008535,0.0038322348625977128,0.00457090205538958,0.003673124142041762,0.0015413738277545758,0.002041805327195072,0.002731016433170137,0.001541350427173491,0.001077647027852652,0.0012936713704316649,0.004987642305706619,0.0034127395335815046,0.0035914630003240763,0.003134072820345561
BCAN,0.011634030052239033,0.010753279346073794,0.012674190207959133,0.011687019538731191,0.015932698770001707,0.008917035367540327,0.004761633348224846,0.004788914984109289,0.004607791595594558,0.004643739014625244,0.0038109363896863444,0.001991937903779689,0.0032118702010895373,0.004734123411249514,0.004043079207966303,0.004304563229769663
RP11-284F21.10,0.0033695078545811137,0.0030243897770595995,0.0036756935943711923,0.003995676664956215,0.003895997723852645,0.0019032716980471327,0.002173682005526486,0.003008528677466169,0.003331578386883797,0.0029768390328560987,0.0013908963207598334,0.003490817395452103,0.004144382657498823,0.004175102308358426,0.006031863493940317,0.004076934659403134
RP11-284F21.7,0.0040436580095849625,0.004314988506401407,0.005428958005239162,0.004930292941060956,0.005113061388075308,0.004158748148810978,0.003190840813042751,0.004691102420287258,0.004132784037842108,0.0028781634956856106,0.006053083400417875,0.005977079791155374,0.004902869451079275,0.007079342682792611,0.009696900460590904,0.011527478675437129
NES,0.009056751121781873,0.012857183280359258,0.01852176776014948,0.017628359694906327,0.008435728842573391,0.017764339332478497,0.02406302944965872,0.019767562215249085,0.019347089086835093,0.012705931885813109,0.009268354780815698,0.0030290523741588102,0.0012416566421560523,0.004333928159227087,0.00724869332934892,0.007530092433387158
RP11-66D17.14,0.005168235077077715,0.0031907635118547583,0.004072307032501668,0.004249958605803783,0.00540032388084949,0.005872889029829896,0.005596741810097096,0.00639850888137958,0.006921368119770662,0.006758319666965464,0.008749111158239257,0.001899389105222109,0.0033152452207534113,0.0031986104269049534,0.002402468656202012,0.006380220293219573
CRABP2,0.004631818074878946,0.0032289051112380806,0.003719904286988525,0.003624645282177655,0.004548955330264889,0.004637586669779664,0.00552749791867684,0.007869120975286593,0.008115249117550877,0.011016169368972461,0.008825075610742703,0.005917497269201846,0.004529468652780759,0.0031687142647103803,0.005336855044302096,0.008322550677785687
ISG20L2,0.16361379038533236,0.18473140963552934,0.18526640828747568,0.18153449194207838,0.16156145507652223,0.1586575913085918,0.18137529375820263,0.1813384136183905,0.20048990785042903,0.21950971513977038,0.2003444221417804,0.1949700469953122,0.1882801341924907,0.21809506487928212,0.22830163314611288,0.24540932686889874
RRNAD1,0.12149994322251917,0.12307852224753688,0.12474577454966339,0.1133104875012692,0.11906429640258698,0.10966194028296994,0.11462144048618493,0.12627966753181388,0.12133589837615726,0.104932348866067,0.09420449689186954,0.11112103055413265,0.1203293118003264,0.12404249971668561,0.1507235941042139,0.138467351089116
MRPL24,0.04840468984747814,0.04820803076826474,0.05444652173886444,0.05230531215148286,0.05369039516037418,0.04175521915125679,0.040673514875036336,0.0448032638771298,0.051721457177826904,0.05666741359237676,0.04513416813126394,0.03805241688310685,0.051361806871979464,0.03996196855498942,0.041933856038363054,0.04896010698056689
HDGF,0.3747245510924179,0.37195582730132914,0.3756212151950896,0.3230416683793555,0.278201025160029,0.3231323919310027,0.3569276423667057,0.3847266927691201,0.48475954729893217,0.5536196421007055,0.4452838351416004,0.4290840057308974,0.4306355196258962,0.4576520511893304,0.43541368700749356,0.43475313889824485
PRCC,0.34933040727876236,0.3787019369709669,0.36052858115297387,0.33227324103192474,0.3302667941715202,0.31046216283491945,0.3286179642424515,0.357817701476076,0.3864715263214391,0.3998545469362283,0.35914015054859066,0.2972403077842856,0.2979557806388952,0.3540391139004132,0.3644995105563285,0.38608463198141335
SH2D2A,0.018412105786945628,0.019795156559047945,0.022189702169540467,0.029399112162086426,0.0396716388816579,0.023348809163057614,0.022598443916417917,0.029938223256461078,0.02798295117441361,0.025087454768947515,0.024962406162615424,0.009068831172647753,0.007658601235145109,0.012187387495891999,0.009099694244334499,0.010350609799615699
NTRK1,0.009473731129537727,0.011589796063501719,0.011634670378510901,0.012308281372027769,0.015113432783266342,0.012610412691928427,0.010558498249235378,0.014054103990640094,0.013548515402757024,0.012147602420783662,0.012335785019856233,0.011096649802839692,0.008562775261144406,0.008262189816964846,0.01192025180093366,0.008579047102164599
INSRR,0.0106280945113582,0.00960317777907342,0.010183271450134325,0.01410800408558564,0.01810336441658489,0.013466660653926241,0.009677400139098836,0.011583116929005023,0.010638080608151003,0.004055520904556905,0.006421676752242175,0.0041297422184020174,0.002294397301820345,0.0031612393034950274,0.0024189956889843697,0.0032005127154144586
ARHGEF11,0.38806936360742383,0.39796401548816474,0.42076809277118155,0.40530592029963863,0.39328576085871503,0.3609904619868423,0.3952877295702583,0.4400868430468079,0.4932865120976938,0.526828976519327,0.46404819086298243,0.3884747913996248,0.4162855741033337,0.4594051587209958,0.4880339973580261,0.507309652835715
ETV3,0.149535625224249,0.16220354548984542,0.14959124459194742,0.14231225281265464,0.142418105602005,0.13837622516347772,0.14488178418639458,0.16529178125182764,0.18563925871738907,0.2009578967411447,0.186601408229737,0.16261089502519782,0.15910416182931506,0.17310188996266718,0.17607619251897708,0.17050611791657466
KIRREL1,0.0032423372023792484,0.0022606539056905096,0.002282853150336223,0.002446731757373753,0.0022211736782271024,0.007869391830633683,0.010931610076439799,0.01180520990397495,0.01276285125911633,0.010308184137866879,0.0010772785758013492,0.0027891452172797804,0.003524453648543234,0.0036641720435166523,0.001343427098862074,0.004633911918191349
RP11-404O13.5,0.006539242554660488,0.007931959906240222,0.010110768606211405,0.011869765173815687,0.009396040355783388,0.0027329882514017315,0.0007307268269563292,0.00101597444752498,0.002104776576062088,0.002579004250440564,0.008168175425771232,0.0005465635555975264,0.0007077305498568242,0.0004649978616963262,0.0,0.0
RP11-144L1.4,0.023036841482224697,0.02350882757359175,0.02797899896929768,0.027821062433413785,0.02437571235710618,0.006331667480548457,0.004128672438312167,0.003473670120318389,0.004497511140085337,0.006725773640222864,0.00715054016742673,0.002003528992693134,0.0017310235430911855,0.0021132757925605337,0.0028806486381095114,0.0022452109974194197
SPTA1,0.0032850738263889203,0.0033478480298335506,0.002453909525701103,0.0027284690809101673,0.0028415228315760723,0.004326666009296378,0.003339881532791528,0.0036719283078738203,0.004081399517025433,0.004508296616831409,0.0052563365470696165,0.005816472841549584,0.0021290663090368454,0.003367226835110095,0.0030044382697143107,0.005575520657246409
DUSP23,0.03306516514183044,0.03467441554447707,0.03253315185958689,0.03594718528328579,0.034539100818223124,0.025003972480949512,0.023620338716078746,0.028764324304181223,0.028818750508569812,0.03218257900844282,0.027335188279931363,0.019460272857372216,0.0269439131508893,0.023466335392175606,0.023332706665399307,0.028212933232581693
RP11-190A12.7,0.010956099519688383,0.011832731847391972,0.011499497548723942,0.014359134058061948,0.018466578818647102,0.01334647765757983,0.013530998917655822,0.015045881550701835,0.018521412337212922,0.014288133170810199,0.012953964250904696,0.013262663059476846,0.015264713317215276,0.010281075064936819,0.01115395333372482,0.020771401847889222
RP11-190A12.10,0.09000315978394945,0.08553652736713278,0.09134878412508408,0.1012209982526274,0.13294896966615685,0.09316241778811878,0.08148219506629514,0.10203750326579233,0.09405815018012438,0.07234294687238728,0.04427014994662958,0.02975006010238385,0.036810545294609115,0.03730646800462932,0.03648354880631755,0.05514409960874545
CFAP45,0.021518300444211776,0.02321768085785296,0.019918137949842558,0.02028047898089009,0.02872524932247768,0.024684204842206927,0.027675515824322067,0.03746053721817564,0.034389098791586775,0.03886887821697417,0.05483839676513538,0.054454956714953616,0.05174057380012844,0.05889205282524194,0.07349899497597667,0.11501202349569284
TAGLN2,0.6239939619138296,0.6388630297779948,0.5989093789008767,0.5832254966368252,0.6352049050365196,0.5072821493286714,0.5013686921833646,0.573463486045251,0.6257481139429618,0.6290706089963061,0.57059792780897,0.41253587155496424,0.47138833469444885,0.4923344164387721,0.5006620246966098,0.595409434877969
IGSF9,0.03245624546515556,0.036208091445058474,0.04363519815025849,0.040471875876981964,0.032296806620480796,0.046997950978204854,0.06842539440520011,0.07462591672866858,0.08457044161515255,0.08725854772590973,0.07885352993657539,0.07799456310975458,0.07047196023246421,0.08989429802077586,0.07847991954006178,0.08797031765669779
LINC01133,0.011307052214742565,0.009418300220705058,0.007840305967274207,0.008011371761812894,0.010822567912552525,0.010686128337043082,0.009041420220995236,0.011093352671847728,0.012200411670952573,0.009799147694968749,0.009201433652868638,0.007996706213437354,0.013139918214731783,0.013839478794169916,0.012013251819861931,0.020530502352060057
KCNJ10,0.0088238447424345,0.009073984378425267,0.008823346548501327,0.010658806882441332,0.011827994881479667,0.011901116644968438,0.010996718871241633,0.01419309358253901,0.014238317510065953,0.023546779109896165,0.024291429916149253,0.011507079646217193,0.01412246041341659,0.010373015954101658,0.008929942240652194,0.010359290670725255
PIGM,0.12781358109566263,0.1218464123473042,0.12395430824264309,0.12649911194104396,0.12911698848801126,0.10932025685570415,0.12168901562357236,0.13077862234517118,0.14150514872748818,0.1505238729404051,0.13926492312310876,0.11499015604165283,0.12674022103668353,0.12092748256208422,0.14461538139757962,0.14832062107675215
RP11-536C5.2,0.00443039176411918,0.004528148782807273,0.005082676878434513,0.005552544382548549,0.006777214000936698,0.003904239530421717,0.004615554639985969,0.006203528447391507,0.005325386149255184,0.004380081449323493,0.008096017230015535,0.0033680677218595424,0.005392988316795006,0.00452645184382694,0.006417512544601239,0.00690421368561539
IGSF8,0.024065725334534306,0.023467516930340594,0.020115659441834487,0.02248584306779862,0.021202881471333097,0.018536213489958188,0.020824468171684905,0.02322264234292119,0.019955068445375156,0.03165384989562458,0.023454447569963816,0.024897667288243015,0.034301547258557386,0.029995284301124393,0.04503379708502338,0.04535670858972213
RP11-536C5.7,0.006480710473329856,0.00645426281182266,0.005929335575391585,0.005521622748572253,0.005519304094281371,0.005774557744594398,0.005623618805053301,0.004633949392033854,0.007202249646239787,0.006892537715457182,0.009104175063279958,0.004551642158880238,0.006049760889617104,0.007666477997461227,0.008178308069444156,0.007737821301603629
PEA15,0.18116501997045995,0.2035677437618818,0.20050044491272137,0.1900488379210991,0.18034613897456855,0.1781837337145078,0.18249002787296148,0.20134235119885582,0.2348483648023728,0.24994727845987957,0.24164277414133498,0.18946717406628025,0.20157937871349443,0.20746357858317394,0.23449745642493094,0.26166335072587515
DCAF8,0.11867317585837056,0.10426211313463293,0.10659498864704685,0.09479928741515231,0.09384750825260577,0.09169902812659751,0.1039108503746943,0.12333532443845939,0.1385650059214066,0.14193991149361795,0.12530438483438708,0.10569201769373643,0.11387553339133855,0.1218767839844085,0.12719624587068795,0.12452008722264782
RP11-574F21.3,0.04436422967042427,0.04523276711494053,0.03905161617785793,0.03938756272713484,0.04772595279550045,0.05207012399227389,0.056723975595818946,0.06463300038332871,0.07998205316643989,0.08010367299073479,0.08152230552860074,0.056864087599215574,0.05877165403031333,0.04530864827829313,0.061555351188207263,0.0552803157006993
RP11-574F21.2,0.0050810192463111555,0.0059418656936111045,0.005185275911006796,0.005232595025792012,0.004534606816793745,0.0039640614377291815,0.004859623592672589,0.006536416422756596,0.00803056614815209,0.007682703714728241,0.010249737676207002,0.004447014885620717,0.00692686522962755,0.008258064616326609,0.006130055452684707,0.005614790281439139
PEX19,0.11250148289765566,0.10850260225087364,0.10872627628529749,0.1036488952201335,0.10303468145702672,0.09570244592959706,0.10086477940808578,0.11585223356510278,0.13999600573573204,0.16146872288827063,0.13121197076996308,0.10888441697538315,0.11478330656785056,0.12305534627603994,0.12680654882686554,0.12769121278345194
COPA,0.48171622765949756,0.5010436236443129,0.4761746038352713,0.46599574174939246,0.500548536482886,0.4733201310080678,0.4843907482983566,0.5395085175893171,0.57549741637013,0.5881110920389658,0.5889607986656727,0.4474135197757063,0.5078233476649445,0.5016338477418406,0.5217248057812932,0.5623961559795086
NCSTN,0.14837694506993163,0.15223765156560026,0.14472753777366884,0.14095891880534295,0.1478359777798244,0.13491769963517578,0.14631666155991346,0.16412903131538178,0.18867082686648798,0.2031005136441894,0.19869626364247364,0.16964428757410077,0.17286485600005502,0.17424583764964166,0.20110410548757496,0.2147669182201616
NHLH1,0.003333488493654123,0.004729588414215226,0.005797634935007867,0.0069304495274355865,0.00874528167161064,0.0061780507297468845,0.005382692320294473,0.006007908257188135,0.007495195539407548,0.013444220664523344,0.007032936477994586,0.0015462972208497368,0.0012015993489561017,0.003536088430499594,0.002474125953579368,0.0030662426371979557
VANGL2,0.056236477076546575,0.06485635643134699,0.06500958482902959,0.05513657777965726,0.05158464115587155,0.06729934767617056,0.09222762946032664,0.1009221740392138,0.0919845310172628,0.06378665735461092,0.037927971201968357,0.0076710236995545435,0.010313316579353872,0.007850960647214196,0.01050346615024751,0.021264807237129587
F11R,0.12094308555977351,0.11596266641898333,0.12154056456496422,0.11763872681787793,0.09710567238310543,0.11767943472514171,0.13485319238139926,0.1566946419978259,0.17763985928457507,0.18347921216957694,0.17979934584948568,0.24056810580136004,0.26228507852763544,0.28586851203605296,0.2938768819607194,0.3440262871337872
RP11-544M22.13,0.06509005327642034,0.06859661344652955,0.06746594537143089,0.07098162430856468,0.07467674629017619,0.07694330727815356,0.08786722969085058,0.0956431528378207,0.10689452876519331,0.11787509259334247,0.11797852907981073,0.12030061482406454,0.11098879647055232,0.13995709044334545,0.15096468280559053,0.14070635777867696
TSTD1,0.028863033062350028,0.027648222541733842,0.02734772001599264,0.02510516663611542,0.02767097620529147,0.02556772708649114,0.028523734633381308,0.032266403627527515,0.03871076615160701,0.04120111450175756,0.03781747346470406,0.0418174851140933,0.041542925870794195,0.04896006255796354,0.05215282536181314,0.05522617769786735
USF1,0.04087303436147609,0.04584428873068948,0.042338594476948016,0.035964604204937065,0.03504397966681239,0.041135998696445394,0.04464264552332101,0.04530566272811796,0.05488565924537282,0.07686742272219647,0.06947722935957926,0.03842886231171211,0.04859447949998732,0.042368890969104026,0.03497051813941051,0.04531948134010913
ARHGAP30,0.00801201208256557,0.0074089547104222095,0.007118180376665062,0.005136906085411587,0.006493090362802143,0.006340400363812479,0.006947165778473985,0.00817687655601607,0.010178095017576789,0.013617537717565593,0.012570741684078337,0.013505162224814522,0.011571625931880176,0.015012196326965052,0.013779559823115782,0.013182316749703651
NECTIN4,0.0008485378138940612,0.0014411320324762362,0.0016359913618768744,0.0027867069162437006,0.0017513050509138594,0.0014194103881719417,0.001512214836998909,0.0017099950162633181,0.002680500800320436,0.004895690292626075,0.011040400466197853,0.006242266349839363,0.005111878332884416,0.006137092177941543,0.013320528116966237,0.02870632854162478
KLHDC9,0.00807029264994316,0.0060208128095507185,0.0054140569469024995,0.005052812512355804,0.004760475729380384,0.005112194135452692,0.005510676960992486,0.006633698751608433,0.007184093187036434,0.007393513608918439,0.005564071863264471,0.007406458386824005,0.002837525904297496,0.004700516229090484,0.004783344932042313,0.00625098437265633
PFDN2,0.15084772878059877,0.15806732292386674,0.16056205549154676,0.15038137253764575,0.14962244101949515,0.12868491461706938,0.1402165213962221,0.15150697416206335,0.18055000154774012,0.21868404614279874,0.2080230342054909,0.13901708844937735,0.1445005021106688,0.1492288114771554,0.16809168419586618,0.1827616408564686
NIT1,0.08597080565898241,0.10556821809154576,0.08915750356712501,0.08492547049696175,0.08554414918967593,0.08260497821050415,0.0930436682594391,0.10168499793735984,0.11108269189686736,0.10643852398740065,0.11643147287512576,0.0925411501169107,0.09481009338117949,0.08867164414793731,0.09844343888288361,0.10434480211119247
DEDD,0.0975979069074828,0.10175986680321107,0.09673963694832262,0.08237455485507712,0.07895843365110829,0.07940923515712854,0.08485904456702358,0.09637430669544075,0.11303402483330892,0.10902612307101478,0.12147712230786577,0.09655718088443042,0.08591281511795963,0.10556893528053363,0.11168336425832913,0.10539230097547855
UFC1,0.05351184991994973,0.049664981420782094,0.04872878539017739,0.04785030491518883,0.044297902787973326,0.04790603680874722,0.05220162355911483,0.058578712158431724,0.07329786303095265,0.07199338707775689,0.0766534575788708,0.06707940822934967,0.06148112395582895,0.0698744526955574,0.0661137210502457,0.07506950811233395
RP11-297K8.2,0.010381827453759212,0.008660004631129816,0.008495208329523446,0.007501829555181533,0.007078546914864173,0.00827331547556204,0.008155397317312468,0.01150827509498186,0.011582455652017478,0.011447046628864635,0.016537859436723736,0.00851448516970724,0.010716567060411998,0.011166233765451531,0.01528309679659708,0.015782023937094446
USP21,0.08324008466343759,0.08267795844471867,0.07179680588548623,0.06457870486061013,0.06137691999378017,0.06617882740446697,0.07505449163094986,0.08699022072201941,0.10342242275275744,0.10432543436788054,0.09117199898651847,0.05699412691353872,0.060017879712044316,0.08037927057977672,0.07971496679772395,0.08572922066535825
PPOX,0.06922987166323137,0.06628407153973515,0.060528268337573646,0.05522394956095402,0.052812756064054035,0.04824277994242931,0.05603844558113787,0.06426342669794291,0.07293129562272437,0.06818145217516605,0.044662467002139224,0.04897667567098009,0.054028231687739785,0.0559621221839836,0.05408687541809473,0.048119877775510154
B4GALT3,0.11708123827143015,0.11311936650602981,0.10080648864689054,0.09499169796572662,0.0975073408600432,0.0893804253645765,0.09784690172943407,0.11160177182092502,0.12596386814848257,0.14074527707400897,0.09829870775550395,0.10633223582271277,0.1116040225137407,0.1204124889602923,0.13750751524683671,0.12996108536821566
NDUFS2,0.18221454393593492,0.17570433256071696,0.1684504304262296,0.16256990333446616,0.17273915529281902,0.15063243492426198,0.1369554904911598,0.16172690766496606,0.18061592967337578,0.16319088548545996,0.15771185161246287,0.14666903795447814,0.16027081923319325,0.14399131747214144,0.148111045063851,0.172738625937038
TOMM40L,0.08324510885162684,0.08485917268208512,0.08328331279490274,0.08469013986726864,0.09666311820238935,0.07190611106061612,0.06697087698940597,0.07820704463954051,0.07390660529187498,0.07449187288220133,0.06539117487577292,0.04960438639645887,0.05927061732660787,0.06928906118331021,0.07025520363454414,0.07996002996669097
NR1I3,0.016004662127665357,0.0195189452395981,0.017358167046911656,0.018362222052418168,0.02483779393379497,0.018967239355397278,0.017422422517811707,0.019982382721086184,0.01944505400469122,0.01371335901155261,0.014413369624139546,0.009964547260820451,0.01593536875568446,0.01668237209388266,0.01902405734816198,0.02199839686646181
PCP4L1,0.014121690256230472,0.01517838303907739,0.012703993042444304,0.011208186405901863,0.007837437029823698,0.01429620075696044,0.017654202774465125,0.020867592878479422,0.025229500408227683,0.025963491447764074,0.03391950719475329,0.03888489508033043,0.03552793812171653,0.045092819501524384,0.04274210148814133,0.04213231931519664
MPZ,0.006496940514339495,0.004830103618773783,0.0034780354423833886,0.005008467563843842,0.00632843919726842,0.004854852689035771,0.00523004773480523,0.007418857080737139,0.008876647672776062,0.012368307630055534,0.006593722928237248,0.004992644399074881,0.004602828798990208,0.0046950672461184536,0.003927403051367965,0.006451890456910227
SDHC,0.174304029692614,0.17633832487378862,0.15700449096633923,0.15130318828039263,0.16608331708494256,0.14860078585992953,0.14344520212170261,0.16204968334599806,0.18469059573232413,0.20117368871147379,0.18285253332680337,0.15400581401862456,0.1529738649125588,0.16757027739211405,0.16544262793891426,0.17455209475132374
CFAP126,0.010298137238121558,0.008342077129172308,0.008333495759127126,0.008938570471624765,0.009541830879247017,0.00715199410897455,0.00954859138435543,0.00886886030270706,0.01259361434279416,0.010322071217986416,0.005547781741910881,0.007810531654889249,0.008758201559178612,0.0077404111657862805,0.010567586374841358,0.01685229933339786
RP11-122G18.14,0.03780456988164611,0.0369376070342055,0.032625567155413766,0.036448126499537645,0.042557023213720555,0.034603592325307714,0.03618531495662048,0.04205312522994864,0.0482711684539656,0.037998200790196876,0.030213681655330258,0.030589317015476375,0.043915570733268565,0.0331731118790345,0.03787587264969967,0.04093709299766939
RP11-122G18.12,0.03824366865535403,0.03441107611238252,0.02941852970381703,0.03074836957621047,0.04014569638982528,0.03239969717001902,0.03117095817801235,0.036646320941481916,0.04214840199035414,0.03617105356816564,0.03889164862620247,0.035679838638821376,0.032570372766168365,0.038766441351011635,0.028288389011497553,0.03296868237210255
RP11-122G18.13,0.00822349503923334,0.011722059261802763,0.011146666490571196,0.00909628843456948,0.013857820490720959,0.011661386742178127,0.01096727367980878,0.013191005717630978,0.016772675906113126,0.01225730983999363,0.012491269271586326,0.00899136171434708,0.006089657723404375,0.011581877429779935,0.012461255270425955,0.009729710162854663
RP11-122G18.10,0.016704827996079925,0.016363023912183704,0.017860073501588594,0.018049161135877928,0.021063976301314978,0.0168859140540795,0.016923973111443325,0.020835238354442013,0.021667457516592697,0.025897222465141125,0.014448123352302538,0.01451021054395639,0.014877735403461859,0.015577665694245485,0.021072879385634014,0.01911354528533088
RP11-25K21.6,0.0033675118681488975,0.002827762813019289,0.002942700229529365,0.002849639744316611,0.0027004389393638644,0.0028665786354033287,0.0027140633161792656,0.002760488414002403,0.002745029111800327,0.0037036503556828132,0.004457999932599235,0.003595030683808911,0.0019331244676770278,0.00384250811772161,0.0030711993989623308,0.0014376877180111954
FCGR2B,0.0037018914499461503,0.003235481047041876,0.002513438474153313,0.0031108739036943877,0.0032501106837711335,0.002331931501721943,0.0031889720035776555,0.0025900733199820023,0.003717280498667327,0.0025138294265194604,0.002299919932872265,0.0022952271406399523,0.002443152330860371,0.002103190076296608,0.00551798267734522,0.0013612726155449362
DUSP12,0.0666055639262095,0.07162881384275198,0.0694903704942472,0.06389334733020206,0.05954773371198493,0.06080059168049336,0.05638559072030009,0.05809552811026646,0.07189035746639223,0.0854628084944212,0.09430657198222783,0.05352263165418851,0.04518968594421369,0.062443520882309714,0.06476119939963255,0.05671340113177019
ATF6,0.6136658718072773,0.6225619352842691,0.5868178004537635,0.5271446518429717,0.5476649867136292,0.5263483490185402,0.559882120400613,0.6361838228263296,0.6856114072807097,0.6336694300766749,0.5892280750758164,0.5122057244895863,0.5829515091489404,0.6008578557648975,0.6555167480059634,0.6917109552356931
RP11-456P18.2,0.0035705736169773833,0.004159829415953905,0.003533517927881169,0.0037669512517085075,0.0035795307568321126,0.002769156445542859,0.003570413045873841,0.0035354488032979326,0.004227019065965392,0.0028870509473683933,0.0026724567780127893,0.00318649905668522,0.0033666330312037305,0.003733725395710026,0.002453649759641678,0.004096837565789815
OLFML2B,0.031707213369434724,0.0345842158775948,0.04648578879083546,0.04728668215189957,0.04544779566307567,0.021236108246959772,0.011701883317907634,0.014869684536873233,0.01945848323566974,0.02650008912806097,0.021678328175436367,0.007697725237417006,0.004888818874556941,0.004577552017412688,0.005571343565406073,0.0053180338120928
NOS1AP,0.45567243548687736,0.48068933274136993,0.497781165216634,0.4451449329588689,0.4297555767398364,0.41529147341730044,0.41278191483642757,0.45787374220545773,0.5396157805414424,0.6315863767578525,0.569892416128537,0.4553866259927683,0.49097174886312434,0.500505830180454,0.5450637783871563,0.5932363928143495
RP11-384L19.1,0.01156571232974256,0.012487465560927793,0.014188824388087627,0.01108269974815467,0.01155365383519969,0.010785660696548618,0.011266404706325577,0.012423867113618084,0.016203453815126355,0.0209571681355712,0.02496662475429215,0.008606064202403592,0.007680855569584606,0.01488300513484658,0.016833046903372857,0.016063578981979222
RP11-565P22.6,0.07835144157508371,0.08011029296790277,0.07663166358736508,0.07849360481190633,0.08558121549354539,0.060948782424904965,0.05417251864385398,0.06588713088300086,0.06630733390216667,0.05312232373808103,0.05257166027241237,0.05707255217053274,0.06465762252107672,0.07023595703991654,0.08475181084251683,0.081087045449447
SPATA46,0.006174210645917295,0.005881362940336744,0.005202767742697337,0.005003744471486522,0.006036194853906782,0.0038198287574765085,0.0040199787954564425,0.0036603814502691448,0.004105107755673721,0.0038790377200089063,0.0025029532819777936,0.0040008059684881565,0.0022251737227133653,0.007028154432091615,0.00350628998757805,0.0033682967517890184
C1orf226,0.028510658976511016,0.030767724990220093,0.032319006349638114,0.03287497227567083,0.035036434560736116,0.026914241934889217,0.025802784717104656,0.02918211953106583,0.03322994025587135,0.03375430185036261,0.021569206346790274,0.020955955528031114,0.02703854892184452,0.03784788631806384,0.03798299249408884,0.04712742037243313
