"","PT_seg01","PT_seg02","PT_seg03","PT_seg04","PT_seg05","PT_seg06","PT_seg07","PT_seg08","PT_seg09","PT_seg10","PT_seg11","PT_seg12","PT_seg13","PT_seg14","PT_seg15","PT_seg16"
"IKZF1",0,-0.00984831817086772,-0.00050982527789941,0.0102971608597866,-0.00469781888555872,0.00579335426512638,-0.0122863200404434,-0.00360778021007937,-0.0245093456887178,-0.0229073862531554,-0.0293344958736605,-0.052024674550529,-0.0335799242568039,-0.0391863091781441,-0.0438273952128693,-0.0384104864848302
"INSM1",0,-0.00694050936792845,0.0140545944788117,0.00582616869041495,0.000388385796616235,0.0328096258296683,0.00094483650408014,0.00945592698724912,-0.0147973683738912,0.00545673998597602,-0.00125895536885145,-0.0145041507790917,-0.0117765450777648,-0.0242282904169413,-0.0291187637454575,-0.0151818949045994
"IRF3",0,-0.0110868528253571,-0.00187288608986956,-0.00650752562216889,0.00119041948435297,-0.0190150324352234,-0.00951736736650463,-0.00449034733292854,0.000654830210929555,0.000298680364577887,-0.0116413443511956,-0.0274135227629019,-0.0378214429919314,-0.0308282075126732,-0.0281211435385888,-0.0338669881347198
"IRF7",0,-0.0172323239287411,-0.0130036285842775,-0.0352559705031635,-0.0216427543851531,-0.0248308673672384,-0.0184870106066761,-0.0199635081642264,-0.0145893780289722,-0.033800982714227,0.00360097178038098,-0.0127916031251782,0.0151482720760184,-0.0426623689812634,-0.0145215441157884,0.000493766815817112
"IRF9",0,-0.0189717708922873,0.0182892561424036,0.0209192467159728,0.0227988312336369,-0.000763682469255564,-0.015408150930917,-0.00389542277032403,0.031349251530579,-0.00220658085031013,0.0178661938997341,0.0221690495613428,0.0504088083424657,0.0508485847412822,0.0355603851692462,0.0361241411411733
"ISL1",0,0.0552112390275375,0.00968687801683253,0.0653972837260442,0.0299595662093644,0.0199732525100669,0.015896031474151,0.0423439094964636,0.0466005844594416,0.000624802048500624,-0.0280757642093707,0.0172316163005759,-0.0135415379019621,-0.0157468061820824,-0.0102883844919908,0.0363912751570438
"KAISO",0,-0.0323996072011379,-0.0343523931769221,-0.0224462124615338,-0.0395203666094509,-0.0368145065260068,-0.0219949126576981,-0.0182914009148404,-0.00944697717406524,-0.0204065396782763,-0.0168856203580284,-0.020101740790233,-0.027947195395755,-0.0205571781479885,-0.0114719687949385,-0.0397652422588685
"KLF8",0,0.0324027637787241,-0.00138094391002689,-0.0123678221265754,0.00342434014086531,0.0154773956545087,-0.00317968042498637,0.0149984460737922,-0.0159698485277154,0.0175724316367963,-0.0010654215755608,0.0067949634875995,0.0162220792163385,0.0059947857715798,0.00555794222576967,-0.0140097472765264
"LEF1",0,-0.00382046910166918,-0.0335479437386336,-0.0415123339914637,-0.00483813758045571,-0.00849664610865452,0.0035466116553863,-0.0102874912219542,-0.0167015387779282,-0.0100601822539465,-0.0219030080049741,-0.00858102009033505,-0.0292381843401214,-0.0160426411084154,-0.0239534793775415,-0.0318741514761177
"LHX2",0,0.0193602268235135,-0.0223556193586557,0.0270553666489641,0.000571388635377443,0.00834457638795108,0.0579359706900084,0.0187173621390675,0.0731113050725106,0.0485966694083775,0.0641049940631479,-0.0173720009230574,0.0404319441348947,0.0380312353887137,0.0405368972895697,0.004705365668789
"LHX3",0,-0.0520307513253214,-0.0202797563328451,-0.027375280885114,-0.0132383297031417,0.0254527839994741,-0.00700294969937772,-0.0224573554022053,0.0074535599542632,-0.00173890661009419,-0.0110574587093387,-0.00417689732330317,-0.0103583425177138,-0.0234579351661658,-0.0334549667421237,-0.00848978712026442
"LYL1",0,0.00794445389946114,-0.00709151656626456,0.0253738718254173,-0.00533042875072306,0.00197561384038504,0.000440099064437056,0.00515680549534501,-0.016619158069428,-0.00613919311335661,-0.00619953373261999,-0.0166786397858401,-0.0260311956950997,-0.0230867813423019,-0.0236818798721391,-0.0361849464210335
"MAFB",0,0.00484071278237328,0.00798972719650706,0.0257640648116837,0.022354822267192,-0.012689490122597,0.0113347649385731,0.0011118124438926,-0.0195098999178901,-0.00263548508825748,0.00935267110816376,-0.0153816267746513,-0.0334849688050133,0.0173508850010952,0.00105247680418674,0.00515760124762156
"MAFF",0,0.00780355071644274,-0.00464803495500889,0.046915620805927,0.039362022608321,-0.0013802348970175,0.024726229454219,0.0383341107732237,0.0114625337243071,-0.0282056354757124,0.0148977478217686,0.00245234401969481,-0.00329376999122489,-0.00300792031737674,-0.0178178038189915,0.00571952568668723
"MAF",0,0.00363392873845155,0.00216074187557052,-0.0551162532235684,-0.00419279571854668,0.0352128411624709,-0.0336755168676389,-0.0502065792756642,-0.0125669468512376,-0.00658091762468827,-0.0355658526229655,-0.0515839251510758,-0.00221186982957705,-0.0394498401689339,-0.0295196378134596,-0.0474123989480816
"MAX",0,-0.01297092476672,-0.00700282827608122,0.00388581833151702,0.0208970171002216,0.0384752337402146,-0.00868576363700696,-0.00838496316442385,-0.021578393358752,0.00939945194710652,0.0371468388483706,-0.0424979885211632,-0.0438945773735009,0.0107205766234311,0.00534530710156964,0.0152358662238121
"MBD2",0,0.00219853201669486,0.0135863231755738,-0.019537339622495,-0.0548420868113655,-0.0253077532674009,-0.0193238035121889,-0.00437205950496814,-0.0359051514966727,-0.0149897438238848,0.00428161725530741,-0.0390003799810917,-0.00310153557583498,0.0154041782861458,-0.0101356462746704,-0.0404193110461303
"MECP2",0,-0.00642995049776056,-0.00897417491554515,-0.0226071139153907,-0.00550689242222106,-0.0155925689034278,-0.0153926944015582,-0.0118356018011567,-0.0034906692855243,-0.0114795436144112,0.00103719241735862,0.0206719056287908,0.0275457232809578,0.00273092671111466,0.025198199687499,0.0289588548468329
"MEIS1",0,0.0240486006439022,-0.00635349615137012,0.0230179565359994,-0.043081359799911,0.0104588335566898,0.0281370007299356,-0.000187329095878921,0.0420919745292579,-0.000171020605910685,0.0641407625641349,-0.00705541666450593,0.00519055069202475,0.0132953797687046,-0.00248968712263057,0.00994854491814072
"MEIS2",0,0.001032645293171,0.0214345857392064,0.0110613024916951,0.00316454975567607,0.0118928751069314,-0.0134681101933007,-0.00319549160516123,0.021972457415799,-0.0290470525725005,-0.00255282943488452,-0.0599221988183799,-0.0619930041853463,-0.0296470229723722,-0.0249561000649778,-0.0499619553188759
"MTF1",0,-0.0261456261502819,0.00392972236974287,-0.00208269128793312,-0.0054426528025458,-0.00882500943335255,0.0323846555062304,0.0175504124590305,-0.000630271743998924,0.00204568326148972,0.006424247131591,0.0627479330454254,0.00949009698768782,0.0240110814178525,0.0142645924411869,0.00432267357841355
"MXI1",0,-0.0159995976417594,0.0269738863141058,0.0201533681683754,0.0306991695011249,0.0118253494708889,0.0043270313163077,-0.0127912737918219,0.00589383075500989,-0.00782314124198956,0.0269508209540439,0.0293165702193445,0.0230801990058035,-0.0117743098661811,0.0300736858646181,-0.0185020361443277
"MYB",0,0.00549064472862607,0.0139219307489032,-0.00801151553420541,0.0280123702998243,0.0232617600477058,0.0285932219991893,-0.00196928469886733,-0.00128132302741323,0.0357304827646946,0.00699083581826931,0.000691129032115499,0.0326053054139987,0.00868965495642135,0.0185674936152805,-0.00287065113707043
"MYCN",0,0.0135205857215749,-0.0128385949220687,0.00849843369283492,-0.00418336090540049,-0.0310144766885187,0.0147689725578066,0.000899604941159535,0.0148516124404723,-0.0272604092930839,0.00174356522096377,0.020122781619325,0.00845898835356204,-0.00705463857038249,-0.0148594655429801,0.0318623018706436
"MYC",0,0.0283962189397537,0.0130921971796322,0.0223105970575267,0.0120742852120007,-0.0204529742714759,0.0351131847148982,-0.013866891467157,-0.0148125063955781,-0.02636896356907,-0.0403883634219559,-0.0159778569665671,0.0121026092794304,-0.0134962538485091,-0.0344174273215003,-0.0187667051603831
"MYF6",0,-0.0255414082751084,-0.0273985826000416,-0.00613701486099953,0.018605290615284,-0.0363817376421512,-0.0145592870660368,0.0148975690079306,-0.0183400089194782,-0.0282484823139697,0.00263409377894495,-0.0425131420436294,-0.0410059547581386,-0.0369608819966939,-0.0480943941177638,-0.0674841116821999
"MZF1",0,-0.00467462077693364,-0.0190793623673742,-0.0119909074895594,-0.0267383957732612,-0.00915271668806637,-0.0176988497349995,-0.0417593588128184,-0.0209547090684997,-0.0277816345543924,-0.0183388467813093,-0.0339368390105192,-0.0369988104616337,-0.0179294362575874,-0.0420276195618197,-0.0299827004944374
"NF2L1",0,0.0248781698235762,-0.0124830100974472,0.00521159717299341,0.00864558784638355,0.0458745872915466,0.0102817597988769,0.0345734718214253,0.0176589513265377,0.0214552116874994,0.0282592274021094,0.0295591351257052,0.035971655623878,0.05518853175231,0.0219819822229543,0.0425748328561631
"NFAC1",0,-0.000742877775881627,-0.017690520999476,0.0264882357763968,0.00551749424128942,0.00227126730673323,0.010192627300058,0.00367816460671125,-0.0123180641882236,-0.0109681757460072,-0.00718619669010519,-0.013451975842066,0.0147980427882475,0.00667291130466784,-0.00488055113515046,-0.00405760025456965
"NFAC2",0,-0.0186372712816141,0.00225961353465257,-0.0209568419309577,-0.0247192446079162,0.0184660720021274,-0.000690377682288995,-0.00363920131399158,-0.0348772462699896,-0.00251780610407468,-0.0305630023257725,-0.0572334518010272,-0.0652241895482664,-0.0337406516665844,-0.0313942139489768,-0.0712813894401246
"NFAC3",0,0.00446377231290843,-0.0219613263346893,0.00510418354078754,0.00347008566576801,-0.0136929704832054,-0.00693953562769041,0.000750861287908814,-0.0048339797732273,0.0245492322699545,0.028726144514166,-0.000491475652256077,0.0372646479248812,-0.00196922550895379,0.0118408317075445,0.0394463361351435
"NFAC4",0,0.00139823493737703,-0.00857080578838134,0.00829693340258697,-0.00194698932199561,-0.0225021682348666,-0.000644320513769454,0.0046403810202557,0.00481394884365776,-0.0113993193151639,-0.0145157341164752,0.0151135799258341,-0.009386380463832,-0.0173442698737395,-0.00307592046403365,0.000350389482061008
"NFIA",0,0.00146861523560013,-0.0189993981379919,-0.016072171032651,-0.0218879637760941,-0.0393428742130994,-0.0978081780666437,-0.0907541148239679,-0.079275216991441,-0.0525802885215546,-0.0826597384315693,-0.168046511178996,-0.185563059081854,-0.169986424873372,-0.168888005829326,-0.126522846305538
"NFIC",0,0.00259391133561561,0.0169779508626753,-0.0129138501043194,0.0110560274739616,-0.0316071640031225,-0.0325445032991528,-0.04888237673544,-0.051051501806786,-0.023323184757834,-0.0298309736132839,-0.0889896293769792,-0.0670238782710615,-0.0818944661791274,-0.0819923934566281,-0.0658450297133661
"NKX21",0,-0.0125559298350251,-0.0162446307639184,0.0427435759252919,0.0207169675415494,0.000533533757383992,0.0393538343012265,0.0216284230548898,0.017882800186312,0.0382531389466439,0.0154905645428287,-0.00519961475134056,0.0255117183575763,0.0124474401152552,0.011748571555492,-0.0101073638278752
"NKX25",0,0.0327073193654282,-0.00887869542814447,-0.0217229530141812,0.00469848096487903,0.0294625153425273,0.00813086796880046,0.00397387033960736,-0.00410100894933933,-0.0101848299482863,-0.00445687877353097,0.0031119781127976,-4.15771144216355e-05,0.000247390841653718,0.000171313581309914,-0.0125149453756306
"NKX28",0,-0.041970101155794,-0.0129111676655447,0.0100268533117278,-0.0100358282981632,-0.0170227921232645,-0.0204108104942394,-0.00247818302638318,-0.0194644827980123,-0.00698626433955299,-0.00857174723340794,-0.0174812461976829,-0.0563886970652129,-0.00277913289071749,-0.0404162013235795,-0.0102767712061305
"NKX31",0,0.0213721344853738,-0.0243293867482949,-0.0062413058246224,0.00552760137367263,-0.0103836982664607,0.00885551629323873,0.0536045521050838,0.0235518170797041,-0.020501354133262,0.00932978450862068,-0.0171628296482992,0.0230103853676192,0.00803905380307822,0.0248990967288336,-0.00479825889733514
"NKX32",0,0.0151736016737509,-0.0228814791299746,-0.0106115266238638,0.0265170371927033,-0.00926296151135944,0.00332918332437479,-0.0119804887963747,0.00611827134172546,0.0277837250219739,-0.00368681322089051,0.0220108492019265,-0.0400144516023991,-0.0274814293771409,0.0266588276839621,0.0180819444730959
"NKX61",0,-0.0172304453303365,-0.0240305998349143,0.0559663803886222,-0.0257956433617183,-0.0370073289077033,-0.0404242200468075,-0.00872729591375457,-0.038701058539886,-0.0351263446094517,-0.0641286726271875,-0.0521827058113783,-0.0365061602091,-0.0637237127413685,-0.0465727530457904,-0.0270767768643652
"NOBOX",0,-0.0219755570679221,0.0378980998133658,-0.0315478803055114,-0.00425024118730986,-0.0141637716434108,-0.00256311046956655,0.0183634409362949,0.0348825845514019,0.00434216675620384,-0.0344177793571138,-0.0133774824922548,-0.0226904722296413,0.00448104070340082,0.00442847070977984,-0.00478947698567446
"NR1D1",0,0.00856517410433292,0.00938998871200789,0.0109574908809315,0.00839928120221568,-0.00858699838924916,0.0429639480830959,0.0355678587962146,0.0265063307161763,0.0110888170207912,0.00153796520654175,-0.00661251761710372,0.014990037962495,-0.000271782414666879,0.00391855875964529,-0.00440374613291334
"NR1H3",0,0.0053702453722001,-8.57624558760258e-05,0.01041121353783,0.0207119402746769,0.0164993407491789,-0.00159775074807833,-0.00234895291906538,0.000129172300262413,0.0198841260158242,0.0161780880310936,-0.00745154481082855,-0.00819283784844451,-0.00751622692198764,0.0195700564592634,-0.00261145472794455
"NR1H4",0,0.0128989525588073,-0.000810157626461592,0.00269121210656797,0.0182580906367679,0.00670950154869968,0.00734215467137933,0.0279237839511431,-0.00110332270133864,0.0104881756317128,0.0075577566320033,0.0267970369980754,0.0534175835726442,0.0293053990973042,0.0135800129904142,0.019262030192211
"NR1I2",0,-0.00110284080838466,-0.0183900654713693,0.0325652099284719,-0.0309268880607646,-0.00355929799280073,-0.0434108059737974,-0.0175386132194944,0.0182672333044514,0.00962589325105211,0.00771253934103744,0.0031823313546393,-0.00520436722974883,-0.0349914517564742,-0.00489122542811107,0.00908868065321637
"NR1I3",0,0.0204004614216472,0.0243187058155986,-0.00485347681031175,0.0208262534314599,-0.0171033451871474,0.0403944119652015,0.0193301822940274,-0.0174635385995192,0.00121366864596975,-0.0120061038495679,-0.021381429835892,-0.013646208111901,0.0162060336286289,-0.00406584966419995,0.00603608940511262
"NR2C1",0,0.0252090913401494,-0.013675732195157,-0.0310086338523642,0.0158153904950624,0.0107546849051208,-0.013149105387497,0.0115809985211203,-0.0141927302312553,-0.0376022185984138,0.0229619716748567,-0.0254390996907516,-0.0333616292608266,0.0121905854396407,-0.00698002068722577,-0.0191530925602144
"NR2C2",0,-0.0257756965049771,-0.0184851331012276,-0.0188488889795259,-0.00220965013295739,-0.0247628460951904,0.000714238298723131,0.00618971576845533,-0.0126971759689097,0.0472721150032746,-0.0177329849290198,0.0273083222254095,0.00736437559072201,0.0425738278452379,0.0351789062596562,0.0349502046572195
"NR2E3",0,0.00771116754590292,-0.0146609863570805,0.0117825215732257,0.00441536700182105,-0.00988863838640291,-0.0181696358518289,0.0116383326733195,0.00163165599034695,0.0107726782793956,-0.00567561800450005,0.0107819293299834,-0.0241903655714014,-0.0278944954691479,-0.0150307172127905,0.00550350013854937
"NR4A1",0,0.00544714958377782,0.00128791744637273,0.0327060818059473,0.0264093745250188,-0.00212641323889851,-0.0189082984078651,0.00141605125732868,0.0124243441522739,-0.00386493544323361,0.0196650689054108,0.00880777101236414,0.0398224978168342,0.049672326785883,0.0479748934614158,0.0260665913440386
"NR4A2",0,0.00701982163280113,0.0166530417224654,0.0324473931645754,-0.00472224034664436,0.000477783372524353,0.0441532784334909,0.040941925830385,0.019402890145608,0.058705051239191,0.0222339848088165,0.0417065903695779,0.0487959461997199,0.0682119822277732,0.0413422990458544,0.0475307807348849
"NR5A2",0,0.0242912259198759,0.0103386830352123,-0.00319848237968546,-0.00867019986259504,-0.0187936819464759,-0.0267140307604101,-0.0334824939210965,-0.0433356266401872,-0.0271154733384923,-0.0352824457025833,-0.0705115302689213,-0.0930086623996194,-0.0827615080428742,-0.0318330351840304,-0.0491498333745053
"NR6A1",0,0.0369317502480338,0.0175255466472555,0.00819277641171701,0.0233459747554025,0.0215435029842003,-0.0288553946353413,0.018478620845587,-0.00281279183679567,0.0548529510145082,-0.0254798247975215,0.000726228470607956,-0.00148862125486809,0.000988653677844988,0.0142478686175252,0.00626346128184192
"NRF1",0,0.0107355191748813,-0.0260350929514383,-0.0440494607399282,-0.0135766631746607,-0.0458547301318927,-0.0510483690090319,-0.0334043044040853,-0.0118495138838213,-0.0311143625653286,-0.0621096473041912,-0.0418944769045546,-0.0393206085923877,-0.0406279311748392,-0.0137997289460298,-0.0345883200848081
"OLIG2",0,0.0148848099359775,0.00303512432022096,0.000233321140106484,-0.0129170271973138,0.000564754019220958,-0.00877292926015788,0.00465601650772503,0.00183935060684107,-0.039884337357757,-0.0249920840974974,-0.0672688059931658,-0.0497862884049772,-0.0435268043491911,-0.0318432406204962,-0.0317893298606141
"OSR2",0,0.00144696725236773,-0.0147758409479572,0.00336793075793983,-0.00254566038980677,0.00479605232134455,0.00371790066346805,-0.00437800435498173,-0.00117760688372664,-0.00922662273006856,-0.000940001251138977,-0.0259829604289674,-0.0249445608678488,0.00600760764843717,-0.0170011296285946,-0.0012112423108145
"OTX2",0,0.0148509803889324,-0.0153782311099938,0.0183145682462958,0.00350816951064154,0.00467903545886077,-0.00822909041046585,-0.0122283431812411,-0.0125155718847642,0.00449216082919277,-0.0137745184410379,-0.0129657549865773,-0.0331998608295185,-0.038490147639972,-0.0402343109281864,-0.0441966737642781
"OVOL1",0,0.00713208840636423,0.0251295028702305,0.020588818753521,0.0297689542546097,0.0612988150705035,0.00378042151415891,0.0409404317887862,0.0367506707027764,0.0232833818213062,0.0198451200927158,0.0306452114543353,0.0795930224478115,0.0298122325771251,0.0627363755153325,0.0629364445634833
"OZF",0,0.0219439297376139,-0.0310911459131447,-0.00789154737844452,0.0299464737063841,-0.0436405729686705,0.00278957200285184,-0.0432663183796096,-0.0113171979522935,-0.0272821492428659,0.0262101617697414,-0.0193999858782587,-0.031462404214664,-0.02244775524344,-0.0125976529058786,-0.0216719666324763
"P53",0,-0.0173960387296841,0.0309520543240402,-0.00672719153615701,-0.000320672042767907,0.00981172819489264,0.0110804545474138,0.00655373197786447,-0.0113174244456007,-0.0470933336814875,-0.0238032730016699,0.038211416603293,0.00818129832314993,-0.00524978379887305,0.0669004646985475,0.0380150428295674
"P63",0,0.000661399734768605,-0.0336401145091474,-0.0134161242081607,0.02537719054557,0.0235229424901507,-0.0233142007173296,0.0418368864970778,0.0271664772596895,0.0227157907483468,0.0753851522235711,0.0391496646700759,0.0615460359226638,0.0777960107612135,0.0345829321312111,0.0499730829015802
"P73",0,0.0319986013852649,-0.00476358899338295,-0.00566369081734305,-0.0595072255145087,0.00114682330391411,0.00791686656224614,-0.0326362787482998,-0.00478113194358123,0.00940244324554024,-0.0398109333223634,-0.00352474987593158,-0.0259431438816038,0.00269530204141081,-0.0161286108530604,-0.00736408207971516
"PAX5",0,0.0332134895185728,0.00928155710244707,-0.00468100814999493,0.00459362857090551,0.0163037817792666,0.0166228088762126,-0.0174873571463997,0.000775480571458867,-0.00346148112215417,0.0379270677995216,0.0461334458385425,0.0410320755410955,0.0281517336365205,0.0416902201218396,0.0410049137971364
"PAX6",0,0.0164559126771789,0.0126744913390245,-0.0124184949452809,-0.0249590814484469,0.000565428983428787,0.0343803767195756,0.0328951353901766,-0.0123592512622191,0.00649116040913597,0.0686949378621166,0.0512022178731636,0.0535413457411843,0.0525442203716406,0.0215910580584168,0.0346922635252549
"PBX1",0,0.0158412618229669,-0.0159566379760818,0.00425628762233359,0.00725374909479639,0.00154569232778036,-0.00249818895036933,-0.0245232095572404,0.00392279787386534,0.0507196390701724,-0.000522449722791993,0.0275088837438975,-0.0259667334753999,-0.0398679804625865,-0.00289173595536211,-0.0370388250687251
"PBX2",0,-0.0131674836801616,-0.0109786896614833,0.00678176222162753,-0.00218413109406006,0.0204553375845189,-0.0293305201636739,0.00567333073013483,0.00450362641857069,0.0120980562051957,-0.000287196339517952,0.0135156548524538,-0.024168459099797,0.0107398001387291,-0.0075676690543699,-0.0191106110718381
"PDX1",0,-0.0375527717539494,-0.0124499019380392,0.0152657636401684,-0.0215059042319508,-0.0573842578071656,-0.0013529975544947,-0.0103506715953279,-0.00738237801484928,0.00516302723679193,-0.0459165638429677,0.033114804376344,0.000415796260403399,-0.0315797240410553,0.0206359202469649,-0.00656515309589605
"PEBB",0,-0.0049909331715305,-0.00276934559335236,0.0180202136504108,-0.00158461553217405,0.00661897983017432,0.00538886990698889,-0.0438492834996471,0.0192404746705739,0.0186432971978478,0.014207144189125,0.0129033545921501,0.00879782267698269,-0.00892718847767822,-0.005836477554969,0.0391640340743322
"PIT1",0,-0.0328867824176495,-0.0301867161065327,-0.00648913643461215,0.0352707984408213,0.019032096090133,-0.0210251759876439,-0.00333407732298312,-0.0216336995728014,-0.00275773345857649,-0.0416924973695121,-0.0546221697333227,-0.0296357895113459,-0.0486352291188812,-0.0367830770116089,-0.0247612638134823
"PO2F1",0,0.00326702920328435,0.0220137921004277,0.0244239049852692,-0.00773392970609896,0.00426159553287794,0.0131481040861769,0.0167144834993365,0.0253267074456966,-0.0320567022964245,-0.0229214042358355,0.0382400187694002,0.0252721419915323,-0.00945565623050531,0.0168294313773257,-0.029835486929585
"PO2F2",0,0.0167266733175312,0.000476912334392811,0.0145016716282279,-0.0158352742064306,0.00846036703753444,-0.0557143173421162,-0.0419413734619115,-0.000402150165136785,-0.0433593090996406,-0.0561488924654527,-0.0534252759524897,-0.048420514769916,-0.0384071355306347,-0.0603482362743271,-0.0440186389934869
"PO3F1",0,-0.0255437009911976,-0.00152515344722539,-0.0268880067502811,-0.0114379864481597,-0.0315991856824665,-0.0337529518834905,-0.00371309553256916,-0.00290092730385192,-0.0254627222937475,0.00315459538390021,-0.014497403389401,-0.0634997811563698,-0.0241140697073752,-0.0338856697376761,-0.0326827848859947
"PO3F2",0,-0.0125252793134195,-0.000491780852976026,0.03445886947822,0.0140755874210962,0.0129455455589501,0.0387001660883341,0.0183036410725279,0.0489027406370594,-0.00538429212596947,0.0554163539576122,0.0246914467445082,0.0262103338327524,0.0253135313423152,0.010223270939201,-0.0111608386552776
"PRD14",0,0.0330700020548038,-0.0210464003969714,-0.0200942181020379,-0.00649114943379966,0.0312625491158103,0.00155878988605282,0.00221773875590169,-0.00437764121413474,0.0658705806932401,0.0295857119798923,-0.0254759245475124,-0.00706082320809044,-0.0228837013175612,-0.024907029740591,-0.00309828224953637
"PRDM1",0,0.0355705248160621,0.0137604831743807,-0.0142649011226988,0.00862911060404484,0.00654748130855063,0.00119034140026225,0.0110573047353709,0.000108612683676256,0.018834619910143,0.00807347902176791,9.61383157804771e-05,0.0131024663232107,-0.00348889064019495,0.0188916168568042,0.0215045278380576
"PRDM6",0,0.00327621662193668,0.0173359167396991,0.0147416917837858,0.0169871185639451,0.00360621698415219,0.00353541063502433,0.0190322516633332,0.0232800674161618,0.0147503190914314,0.0211477805493905,0.0141921004939424,0.0232165104527153,0.00794369576080548,-0.00101167041310101,0.00914327393593222
"PGR",0,0.00360794066103315,0.00493450882057031,-0.0430108475791785,0.00338988700828153,-0.0146520536825004,0.00238541698322852,-0.00515757509056189,0.0225451429663249,-0.0232069915091317,0.000269117879465267,0.0427119427547439,0.0138397631420074,0.0295369855859003,0.0139575693684066,-0.00579863748749462
"PRRX2",0,0.0104309920449864,0.0457518399262984,0.0149970070901934,0.0318360923482534,0.0154076181678704,0.0448558738786633,0.0472310386555636,0.0299454294441689,0.0359932929611843,0.00637086061250755,-0.00701699094249288,0.0351232152400762,0.0260962417369196,0.0302647323987243,0.035429633070151
"PTF1A",0,-0.0183320875360852,-0.00242449655197156,0.0036846608733276,-0.00535158485370344,0.000122020941092123,0.0134904969999078,-0.00254922000074997,0.00767146163220293,0.00469006904230626,-0.0145190256886967,0.00162308345608661,-0.00868534754307103,-0.0177531739643971,-0.0164737987886743,-0.00984151503579764
"RARA",0,-0.00936475156963111,0.0164209223005017,-0.0116666697406539,-0.0134330128833751,0.0146948271940983,0.00228468963534647,-0.0121008806735894,0.00167580289258715,-0.00234208389044547,-0.0141216383234186,-0.000249328555671825,-0.0101594860767432,0.00214936758202033,-0.00438501276483857,0.00243884890879535
"RARG",0,0.00223114750696797,-0.00202259873480187,0.00133516280677751,0.0584675011536103,0.018237830575703,-0.00714351926051041,0.00548978601478378,0.02757230958185,0.00932859779354852,0.0365936788457849,0.0870891588876478,0.0750790349465859,0.0750426318712045,0.068196864490488,0.0555639657487991
"RELB",0,-0.0155690707334895,-0.00975092158551041,0.00751836846051127,-0.031612647464489,-0.0182760967106241,-0.0165791653914055,-0.0242792592468953,-0.0139059705142983,-0.0565003196418725,-0.0402443668866779,-0.00213073041498156,-0.0304529468358372,-0.025908790065742,-0.0750537561607862,-0.0695880840455256
"REL",0,-0.00837970071764857,-0.0136962208237174,0.0146211280337832,-0.0136096781965344,-0.0215221541100356,0.0279242895014494,0.0225720859881593,0.0232353952129311,0.0167004733929054,0.000726180391031366,0.0253574089825476,-0.0170136232039247,-0.0185164332666288,0.0262358058705664,0.0116581223012208
"REST",0,-0.00227144937905766,-0.0117115584088506,-0.0203537047022058,-0.00644910277454959,0.050591302869532,0.0217428686543882,0.0128927374440335,0.0166734178381774,0.0290621813388734,0.0260670457925848,0.0485135011751055,0.00757738755519022,0.0477535991393886,0.0162542155283046,0.0213590407663895
"RFX1",0,0.0277074073305784,0.00813323274336679,-0.0236600472146254,-0.0505401610292329,0.00930076799879819,0.00536395511300521,-0.0366667351685017,0.00291476627967058,0.00666672182557458,-0.0187011462037622,-0.0162715173414508,-0.0159099307124495,-0.0248559463690095,-0.0175430211183867,-0.0147733367469834
"RFX2",0,-0.00987844073893738,-0.0177962653354376,-0.00645395270783751,-0.0298086213786564,-0.0287460140916928,-0.00601200707318626,0.0253995208544357,-0.0102634745842605,0.00776305691441212,0.0214387754441356,-0.0425183825931161,-0.0212417191100809,-0.0143041880710017,-0.00191283662928949,-0.0246536579330741
"RFX3",0,-0.0142675294819491,-0.0215100824267915,-0.0180357108367832,0.0236646153204578,0.0435428144618635,0.046563635887636,0.0522578671872997,0.0298966056018516,0.0349264964424085,-0.000349237970050348,0.0145929969031326,-0.0306221150375617,-0.0189645640083338,-0.0167343871079376,-0.0459560291357907
"RFX5",0,0.00341389065735165,-0.005056985016466,0.0441633537550784,0.0376626634121744,0.0909431747195333,0.145077365744162,0.115678157419862,0.0910326248875643,0.0636905904396552,0.0842005243689583,0.118369426762584,0.112158158179833,0.112932095643227,0.106627399655678,0.0877598968815528
"RORA",0,0.00856760759014405,0.00674876457056665,0.0112155239625059,0.00191508777196885,0.00427048289710931,-0.0201320431609257,0.0299485984927831,0.00869719674868408,0.00539389176189827,0.0367092187451069,0.061354883582191,0.0504417031047524,0.0313521493343626,0.00127263294673252,0.0224318701816385
"RORG",0,-0.0308100502889705,-0.00535546466332139,0.03990107413662,-0.0240470850443205,-0.00291276689765354,0.00193249765876596,0.0145208398762576,0.0158761685902149,0.0233357097342963,0.024635046288552,0.0159990715408343,0.0218835892252674,0.0301581927919421,0.0490180153772642,0.0363569729696643
"RUNX2",0,0.0177994571672788,-0.00524274730166911,0.0108050721417227,-0.00207380649440911,0.0118522870443061,0.0138005258395448,-0.0073178416690769,-0.00876278249192926,-0.000972659206916216,-0.000543945496616832,0.00225428818049188,0.0185020945285856,0.0197515426530573,-0.00118132382007182,0.0268437437846898
"RXRA",0,-0.00159569916937249,-0.00537485428442511,0.013429599550331,-0.0145609810546485,-0.026117309285768,0.0194670171472661,0.00746037406539662,-0.000237566202508727,-0.0105079657631952,-0.0142622960071895,0.00771113517702097,-0.00620537212819178,-0.00899856282352781,-0.00274605239596311,-0.0271790127073626
